,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
106,BettyGi63447165,Betty Gilmore,913260595000086529,1231368050567458816,/BettyGi63447165/status/1231368050567458816,2020-02-22 23:59:55,1582415995,‘We’re in a Petri Dish’: How a Coronavirus Ravaged a Cruise Ship http://a.msn.com/01/en-us/BB10gOuH?ocid=st2 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">‘We’re in a Petri Dish’: How a <strong>Coronavirus</strong> Ravaged a Cruise Ship <a class=""twitter-timeline-link"" data-expanded-url=""http://a.msn.com/01/en-us/BB10gOuH?ocid=st2"" dir=""ltr"" href=""https://t.co/1ySHistvvw"" rel=""nofollow noopener"" target=""_blank"" title=""http://a.msn.com/01/en-us/BB10gOuH?ocid=st2""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">a.msn.com/01/en-us/BB10g</span><span class=""invisible"">OuH?ocid=st2</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://a.msn.com/01/en-us/BB10gOuH?ocid=st2'],[],False,[],,0,0,0,False,False,,[]
107,DictatorRemoval,DictatorRemover,1046286295746510848,1231368048788955137,/DictatorRemoval/status/1231368048788955137,2020-02-22 23:59:55,1582415995,"Pay attention please 

@WHO @USHADVISORS @UNHumanRights @UN @antonioguterres 

In some individual reports, the dead  are young and even children by the Corona virus. Please compel the Iranian government(Islamic republic of Iran) to respond.

pic.twitter.com/p1TEE81aWMpic.twitter.com/LVtTR89Q9k","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pay attention please 

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14499829"" dir=""ltr"" href=""/WHO""><s>@</s><b>WHO</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3281691870"" dir=""ltr"" href=""/USHADVISORS""><s>@</s><b>USHADVISORS</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""69231187"" dir=""ltr"" href=""/UNHumanRights""><s>@</s><b>UNHumanRights</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14159148"" dir=""ltr"" href=""/UN""><s>@</s><b>UN</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""811229675758505984"" dir=""ltr"" href=""/antonioguterres""><s>@</s><b>antonioguterres</b></a> 

In some individual reports, the dead  are young and even children by the <strong>Corona virus</strong>. Please compel the Iranian government(Islamic republic of Iran) to respond.
<img alt=""🙏🏼"" aria-label=""Emoji: Folded hands (medium light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fc.png"" title=""Folded hands (medium light skin tone)""/><img alt=""🤗"" aria-label=""Emoji: Hugging face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f917.png"" title=""Hugging face""/><img alt=""🦋"" aria-label=""Emoji: Butterfly"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f98b.png"" title=""Butterfly""/><img alt=""💙"" aria-label=""Emoji: Blue heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f499.png"" title=""Blue heart""/>
<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/p1TEE81aWM"">pic.twitter.com/p1TEE81aWM</a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LVtTR89Q9k"">pic.twitter.com/LVtTR89Q9k</a></p>",[],[],True,['https://pbs.twimg.com/media/ERaytS-VUAEwiqu.jpg'],,4,5,0,False,False,,[]
108,FlooLgn,𝕱𝖑𝖔🇦🇲,1153290453216899072,1231368048558452744,/FlooLgn/status/1231368048558452744,2020-02-22 23:59:55,1582415995,bon la je vais commencer à m’interesser au corona virus bande d’enculé pq vous mangez tout et n’importe quoi bande de fils de putes https://twitter.com/BarcaActualite/status/1231367863866396673 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""fr"">bon la je vais commencer à m’interesser au <strong>corona virus</strong> bande d’enculé pq vous mangez tout et n’importe quoi bande de fils de putes <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BarcaActualite/status/1231367863866396673"" dir=""ltr"" href=""https://t.co/kfQhldH19N"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BarcaActualite/status/1231367863866396673""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BarcaActualite</span><span class=""invisible"">/status/1231367863866396673</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/BarcaActualite/status/1231367863866396673'],[],False,[],,1,0,0,False,False,,[]
109,JThornshield,Jimi Thornshield,1065720081424900096,1231368044959518720,/JThornshield/status/1231368044959518720,2020-02-22 23:59:54,1582415994,Stock up on disease potions and you should be fine! But what lvl do you think we need for coronavirus/COVID-19/whatever it's called this week? ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Stock up on disease potions and you should be fine! But what lvl do you think we need for <strong>coronavirus</strong>/COVID-19/whatever it's called this week? <img alt=""🤣"" aria-label=""Emoji: Rolling on the floor laughing"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Rolling on the floor laughing""/></p>",[],[],False,[],,0,0,1,True,True,1230134945487548418,"[{'screen_name': 'gamutdorok', 'user_id': '745962930613551104'}]"
110,oblivious0110,Giuls,3515139441,1231368044112416773,/oblivious0110/status/1231368044112416773,2020-02-22 23:59:54,1582415994,"ma tutta sta preoccupazione non ce l’avete per la banale influenza, morbillo, varicella? funzionano allo stesso modo , il coronavirus non è più mortale di altri virus. non serve analizzare TUTTI....","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">ma tutta sta preoccupazione non ce l’avete per la banale influenza, morbillo, varicella? funzionano allo stesso modo , il <strong>coronavirus</strong> non è più mortale di altri virus. non serve analizzare TUTTI....</p>",[],[],False,[],,0,0,0,False,True,1231362450295066624,"[{'screen_name': 'Federcucciola', 'user_id': '548518012'}, {'screen_name': 'MinisteroSalute', 'user_id': '1904010924'}]"
111,AddoilNoccp,PhilQ™ 😷#StayHome #WashHands #BackOff😷🔥#NoCCP🔥,386083521,1231368038441578496,/AddoilNoccp/status/1231368038441578496,2020-02-22 23:59:52,1582415992,"More than 3 million people in concentration camps in China are at risk of death, while people outside are starving. #uyghurs#coronavirus#UyghurStarving#UygurTuerkleri https://twitter.com/KWufuer/status/1230932440962785281 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">More than 3 million people in concentration camps in China are at risk of death, while people outside are starving. #uyghurs#<strong>coronavirus</strong>#UyghurStarving#UygurTuerkleri <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/KWufuer/status/1230932440962785281"" dir=""ltr"" href=""https://t.co/XphxlIfTk2"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/KWufuer/status/1230932440962785281""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/KWufuer/status</span><span class=""invisible"">/1230932440962785281</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/KWufuer/status/1230932440962785281'],"['uyghurs', 'coronavirus', 'UyghurStarving', 'UygurTuerkleri']",False,[],,0,1,0,False,False,,[]
112,Mxnuuelp,Manuel,182402865,1231368037036589056,/Mxnuuelp/status/1231368037036589056,2020-02-22 23:59:52,1582415992,Los coronavirus están jodiendo demasiado wn.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Los <strong>coronavirus</strong> están jodiendo demasiado wn.</p>",[],[],False,[],,0,0,0,False,False,,[]
113,basnakian,Dasha Basnakian,1218271277716267010,1231368031168757760,/basnakian/status/1231368031168757760,2020-02-22 23:59:50,1582415990,Iraq has extended the ban on some travelers from Iran due to coronavirus escalation; fears brew as it has spread to almost 30 countries in Middle East. There are at least 28 confirmed cases in Iran. WHO has aided Iraq's health ministry. #cherribihttps://www.aljazeera.com/news/2020/02/iraq-extends-ban-iran-arrivals-coronavirus-fears-200222190721462.html …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Iraq has extended the ban on some travelers from Iran due to <strong>coronavirus</strong> escalation; fears brew as it has spread to almost 30 countries in Middle East. There are at least 28 confirmed cases in Iran. WHO has aided Iraq's health ministry. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cherribi?src=hash""><s>#</s><b>cherribi</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.aljazeera.com/news/2020/02/iraq-extends-ban-iran-arrivals-coronavirus-fears-200222190721462.html"" dir=""ltr"" href=""https://t.co/GR068KmyHv"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.aljazeera.com/news/2020/02/iraq-extends-ban-iran-arrivals-coronavirus-fears-200222190721462.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">aljazeera.com/news/2020/02/i</span><span class=""invisible"">raq-extends-ban-iran-arrivals-coronavirus-fears-200222190721462.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.aljazeera.com/news/2020/02/iraq-extends-ban-iran-arrivals-coronavirus-fears-200222190721462.html'],['cherribihttps'],False,[],,0,0,0,False,False,,[]
114,juppemar,Giuseppe Mauro 🇮🇹🇪🇺,481133331,1231368015809257474,/juppemar/status/1231368015809257474,2020-02-22 23:59:47,1582415987,"Se qualcuno si chiede perché in Italia il #coronavirus si stia diffondendo più che in Europa e perché siamo costretti ad adottare un decreto restrittivo, la risposta gliela dà quel genio che è fuggito da #Codogno per tornare a #Montefusco #CoronaVirusItalia #codardovirus","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">Se qualcuno si chiede perché in Italia il <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> si stia diffondendo più che in Europa e perché siamo costretti ad adottare un decreto restrittivo, la risposta gliela dà quel genio che è fuggito da <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Codogno?src=hash""><s>#</s><b>Codogno</b></a> per tornare a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Montefusco?src=hash""><s>#</s><b>Montefusco</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaVirusItalia?src=hash""><s>#</s><b>CoronaVirusItalia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/codardovirus?src=hash""><s>#</s><b>codardovirus</b></a></p>",[],"['coronavirus', 'Codogno', 'Montefusco', 'CoronaVirusItalia', 'codardovirus']",False,[],,30,6,0,False,False,,[]
115,unichicago,Univision Chicago,97979269,1235716722054709248,/unichicago/status/1235716722054709248,2020-03-05 23:59:59,1583452799,"El miedo a que se propague el coronavirus ha llevado a la Universidad de Illinois en Urbana-Champaign a cancelar los viajes de vacaciones de primavera.
https://www.univision.com/local/chicago-wgbo/la-universidad-de-illinois-en-urbana-champaign-cancela-viajes-de-vacaciones-de-primavera-para-estudiantes-debido-al-coronavirus …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">El miedo a que se propague el <strong>coronavirus</strong> ha llevado a la Universidad de Illinois en Urbana-Champaign a cancelar los viajes de vacaciones de primavera.
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.univision.com/local/chicago-wgbo/la-universidad-de-illinois-en-urbana-champaign-cancela-viajes-de-vacaciones-de-primavera-para-estudiantes-debido-al-coronavirus"" dir=""ltr"" href=""https://t.co/xZuo72LOIO"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.univision.com/local/chicago-wgbo/la-universidad-de-illinois-en-urbana-champaign-cancela-viajes-de-vacaciones-de-primavera-para-estudiantes-debido-al-coronavirus""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">univision.com/local/chicago-</span><span class=""invisible"">wgbo/la-universidad-de-illinois-en-urbana-champaign-cancela-viajes-de-vacaciones-de-primavera-para-estudiantes-debido-al-coronavirus</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.univision.com/local/chicago-wgbo/la-universidad-de-illinois-en-urbana-champaign-cancela-viajes-de-vacaciones-de-primavera-para-estudiantes-debido-al-coronavirus'],[],False,[],,3,2,0,False,False,,[]
116,Karabo37900189,West Small 🔥,1230363657147756544,1235716721895297024,/Karabo37900189/status/1235716721895297024,2020-03-05 23:59:59,1583452799,We Can Beat This Corona Virus As We Beaten Listeriosis ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We Can Beat This <strong>Corona Virus</strong> As We Beaten Listeriosis <img alt=""💆🏽‍♂️"" aria-label=""Emoji: Man getting face massage (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f486-1f3fd-200d-2642-fe0f.png"" title=""Man getting face massage (medium skin tone)""/><img alt=""😹"" aria-label=""Emoji: Cat face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f639.png"" title=""Cat face with tears of joy""/></p>",[],[],False,[],,0,0,0,False,False,,[]
117,kalvin_schlupp,#KalvinCoveiro 🏳️‍🌈🇧🇷,138529886,1235716721367019521,/kalvin_schlupp/status/1235716721367019521,2020-03-05 23:59:59,1583452799,"8 casos de Corona vírus confirmados no Brasil e dólar a R$ 4,65. Tá tenso #JN","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">8 casos de <strong>Corona vírus</strong> confirmados no Brasil e dólar a R$ 4,65. Tá tenso <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JN?src=hash""><s>#</s><b>JN</b></a></p>",[],['JN'],False,[],,0,0,0,False,False,,[]
118,sciencetwice,noone,998062012050571264,1235716721048051712,/sciencetwice/status/1235716721048051712,2020-03-05 23:59:59,1583452799,Eu com o coronavirus: https://twitter.com/luscas/status/1235715668726517760 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt"">Eu com o <strong>coronavirus</strong>: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/luscas/status/1235715668726517760"" dir=""ltr"" href=""https://t.co/BtorZc31sk"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/luscas/status/1235715668726517760""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/luscas/status/</span><span class=""invisible"">1235715668726517760</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/luscas/status/1235715668726517760'],[],False,[],,0,0,0,False,False,,[]
119,DavidNakamura,David Nakamura,23621827,1235716720259665920,/DavidNakamura/status/1235716720259665920,2020-03-05 23:59:59,1583452799,Pence and Washington Gov Jay Inslee greeted one another with a more sanitary elbow bump upon VP arrival for coronavirus briefing. (Pool @learyreports)pic.twitter.com/mZ5L9Km9YD,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pence and Washington Gov Jay Inslee greeted one another with a more sanitary elbow bump upon VP arrival for <strong>coronavirus</strong> briefing. (Pool <img alt=""📸"" aria-label=""Emoji: Camera with flash"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4f8.png"" title=""Camera with flash""/><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""74241914"" dir=""ltr"" href=""/learyreports""><s>@</s><b>learyreports</b></a>)<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mZ5L9Km9YD"">pic.twitter.com/mZ5L9Km9YD</a></p>",[],[],True,['https://pbs.twimg.com/media/ESYlzo_XcAAujnD.jpg'],,14,5,3,True,False,,[]
120,dennisjromero,Social D,21948470,1235716719907229696,/dennisjromero/status/1235716719907229696,2020-03-05 23:59:59,1583452799,Press release: OZZY OSBOURNE has cancelled his upcoming appearance at #SXSW as a #coronavirus precaution.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Press release: OZZY OSBOURNE has cancelled his upcoming appearance at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SXSW?src=hash""><s>#</s><b>SXSW</b></a> as a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> precaution.</p>",[],"['SXSW', 'coronavirus']",False,[],,6,0,2,True,False,,[]
121,adiestraadra,Adiestramientos Adra,99176946,1235716719819272192,/adiestraadra/status/1235716719819272192,2020-03-05 23:59:59,1583452799,Coronavirus: aclaramos 6 dudas sobre el nuevo virus covid-19 https://www.bbc.com/mundo/noticias-america-latina-51754722?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=51754722%26Coronavirus%3A%20aclaramos%206%20dudas%20sobre%20el%20nuevo%20virus%20covid-19%262020-03-05T17%3A15%3A45.184Z&ns_fee=0&pinned_post_locator=urn:asset:4a6ffb30-783a-5c49-a184-2d7fdc0c898d&pinned_post_asset_id=51754722&pinned_post_type=share … vía @BBC,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><strong>Coronavirus</strong>: aclaramos 6 dudas sobre el nuevo virus covid-19 <a class=""twitter-timeline-link"" data-expanded-url=""https://www.bbc.com/mundo/noticias-america-latina-51754722?ns_mchannel=social&amp;ns_source=twitter&amp;ns_campaign=bbc_live&amp;ns_linkname=51754722%26Coronavirus%3A%20aclaramos%206%20dudas%20sobre%20el%20nuevo%20virus%20covid-19%262020-03-05T17%3A15%3A45.184Z&amp;ns_fee=0&amp;pinned_post_locator=urn:asset:4a6ffb30-783a-5c49-a184-2d7fdc0c898d&amp;pinned_post_asset_id=51754722&amp;pinned_post_type=share"" dir=""ltr"" href=""https://t.co/3NeoJ56oaS"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.bbc.com/mundo/noticias-america-latina-51754722?ns_mchannel=social&amp;ns_source=twitter&amp;ns_campaign=bbc_live&amp;ns_linkname=51754722%26Coronavirus%3A%20aclaramos%206%20dudas%20sobre%20el%20nuevo%20virus%20covid-19%262020-03-05T17%3A15%3A45.184Z&amp;ns_fee=0&amp;pinned_post_locator=urn:asset:4a6ffb30-783a-5c49-a184-2d7fdc0c898d&amp;pinned_post_asset_id=51754722&amp;pinned_post_type=share""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">bbc.com/mundo/noticias</span><span class=""invisible"">-america-latina-51754722?ns_mchannel=social&amp;ns_source=twitter&amp;ns_campaign=bbc_live&amp;ns_linkname=51754722%26Coronavirus%3A%20aclaramos%206%20dudas%20sobre%20el%20nuevo%20virus%20covid-19%262020-03-05T17%3A15%3A45.184Z&amp;ns_fee=0&amp;pinned_post_locator=urn:asset:4a6ffb30-783a-5c49-a184-2d7fdc0c898d&amp;pinned_post_asset_id=51754722&amp;pinned_post_type=share</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> vía <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19701628"" dir=""ltr"" href=""/BBC""><s>@</s><b>BBC</b></a></p>",['https://www.bbc.com/mundo/noticias-america-latina-51754722?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=51754722%26Coronavirus%3A%20aclaramos%206%20dudas%20sobre%20el%20nuevo%20virus%20covid-19%262020-03-05T17%3A15%3A45.184Z&ns_fee=0&pinned_post_locator=urn:asset:4a6ffb30-783a-5c49-a184-2d7fdc0c898d&pinned_post_asset_id=51754722&pinned_post_type=share'],[],False,[],,0,0,0,False,False,,[]
122,Berlybin,Robin Matoushek 🌊🌊🌊🌈😸🐯🐰🐨🐸🐹🐷🐺🐼🐮🐸,42351088,1235716719240306688,/Berlybin/status/1235716719240306688,2020-03-05 23:59:59,1583452799,"Trump has many hunches about the coronavirus. Here's what his own experts say. https://www.nbcnews.com/politics/donald-trump/just-my-hunch-trump-contradicts-health-experts-coronavirus-n1151006 … via @nbcnews That's all we need, his stupid misinformation on something as important as the Coronovirus... He needs to shut up and let the experts do the talking not him!!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Trump has many hunches about the <strong>coronavirus</strong>. Here's what his own experts say. <a class=""twitter-timeline-link"" data-expanded-url=""https://www.nbcnews.com/politics/donald-trump/just-my-hunch-trump-contradicts-health-experts-coronavirus-n1151006"" dir=""ltr"" href=""https://t.co/GYchB61Pcy"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nbcnews.com/politics/donald-trump/just-my-hunch-trump-contradicts-health-experts-coronavirus-n1151006""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nbcnews.com/politics/donal</span><span class=""invisible"">d-trump/just-my-hunch-trump-contradicts-health-experts-coronavirus-n1151006</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14173315"" dir=""ltr"" href=""/NBCNews""><s>@</s><b>nbcnews</b></a> That's all we need, his stupid misinformation on something as important as the Coronovirus... He needs to shut up and let the experts do the talking not him!!</p>",['https://www.nbcnews.com/politics/donald-trump/just-my-hunch-trump-contradicts-health-experts-coronavirus-n1151006'],[],False,[],,0,0,0,False,False,,[]
123,candipjm,cajú,64280918,1235716718091255808,/candipjm/status/1235716718091255808,2020-03-05 23:59:58,1583452798,tá todo mundo pirando pelo coronavirus e eu fico pensando nos impactos e nas mudanças de hábitos na sociedade q ele vai provocar e pans,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">tá todo mundo pirando pelo <strong>coronavirus</strong> e eu fico pensando nos impactos e nas mudanças de hábitos na sociedade q ele vai provocar e pans</p>",[],[],False,[],,0,0,0,False,False,,[]
124,Luconungatito,La gata negra,807715144134524930,1235716718082904064,/Luconungatito/status/1235716718082904064,2020-03-05 23:59:58,1583452798,Me hartó la gente preguntando si no tendré coronavirus DE DONDE VOY A TENER ESO,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Me hartó la gente preguntando si no tendré <strong>coronavirus</strong> DE DONDE VOY A TENER ESO</p>",[],[],False,[],,1,0,0,False,False,,[]
125,dvillella,D Villella ❄️,43014978,1235716717743157248,/dvillella/status/1235716717743157248,2020-03-05 23:59:58,1583452798,"Based on the number of lies *45 is telling about the coronavirus, I'm starting to think that might actually be the plan.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Based on the number of lies *45 is telling about the <strong>coronavirus</strong>, I'm starting to think that might actually be the plan.</p>",[],[],False,[],,0,0,0,False,True,1235708502259228672,"[{'screen_name': 'timjacobwise', 'user_id': '408902268'}]"
126,IdaColl11,@IdaColl1,1110764602227220480,1235716717520674816,/IdaColl11/status/1235716717520674816,2020-03-05 23:59:58,1583452798,"trump is personally handling the coronavirus pandemic and installed Mike Pence, a trump cheerleader, as the point man, at the behest of pharmaceutical companies. trump is only thinking of his personal interests’","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">trump is personally handling the <strong>coronavirus</strong> pandemic and installed Mike Pence, a trump cheerleader, as the point man, at the behest of pharmaceutical companies. trump is only thinking of his personal interests’</p>",[],[],False,[],,0,0,0,False,True,1235418846758088704,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]"
127,TvcucutaC,TvCucuta,1014875711302184965,1235716717164314626,/TvcucutaC/status/1235716717164314626,2020-03-05 23:59:58,1583452798,"Cuidado Por e-mail y WhatsApp circula información falsa, a nombre del Ministerio de Salud y Protección Social, que advierte la llegada del coronavirus a su sector, junto con un archivo que se instala en su dispositivo móvil y roba información personal. pic.twitter.com/v69OAcRs7w","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><img alt=""⚠️"" aria-label=""Emoji: Warning sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/26a0.png"" title=""Warning sign""/>Cuidado Por e-mail y WhatsApp circula información falsa, a nombre del Ministerio de Salud y Protección Social, que advierte la llegada del <strong>coronavirus</strong> a su sector, junto con un archivo que se instala en su dispositivo móvil y roba información personal. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/v69OAcRs7w"">pic.twitter.com/v69OAcRs7w</a></p>",[],[],True,['https://pbs.twimg.com/media/ESYlzNUX0AEeuT1.jpg'],,0,0,0,False,False,,[]
128,regioncaribeorg,Regioncaribe.org,81259976,1235716717155880960,/regioncaribeorg/status/1235716717155880960,2020-03-05 23:59:58,1583452798,"Activado plan de respuesta contra el #coronavirus

Bogotá, Antioquia, Nariño, Valle y #Atlántico tendrán capacidad para hacer exámenes diagnósticos en sus laboratorios.https://www.regioncaribe.org/post/activado-plan-de-respuesta-contra-el-coronavirus …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Activado plan de respuesta contra el <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a>

Bogotá, Antioquia, Nariño, Valle y <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Atl%C3%A1ntico?src=hash""><s>#</s><b>Atlántico</b></a> tendrán capacidad para hacer exámenes diagnósticos en sus laboratorios.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.regioncaribe.org/post/activado-plan-de-respuesta-contra-el-coronavirus"" dir=""ltr"" href=""https://t.co/tAWSHDfua4"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.regioncaribe.org/post/activado-plan-de-respuesta-contra-el-coronavirus""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">regioncaribe.org/post/activado-</span><span class=""invisible"">plan-de-respuesta-contra-el-coronavirus</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.regioncaribe.org/post/activado-plan-de-respuesta-contra-el-coronavirus'],"['coronavirus', 'Atlántico']",False,[],,0,1,0,False,False,,[]
